time_stamp,sensor_index,pm2.5_atm,time_stamp_UTC
1689943200,110634,6.377,2023-07-21 06:40:00-06:00
1689942600,110634,5.614,2023-07-21 06:30:00-06:00
1689942000,110634,5.204000000000001,2023-07-21 06:20:00-06:00
1689941400,110634,5.02,2023-07-21 06:10:00-06:00
1689940800,110634,4.818,2023-07-21 06:00:00-06:00
1689940200,110634,4.958,2023-07-21 05:50:00-06:00
1689939600,110634,4.802,2023-07-21 05:40:00-06:00
1689939000,110634,4.747,2023-07-21 05:30:00-06:00
1689938400,110634,4.546,2023-07-21 05:20:00-06:00
1689937800,110634,4.559,2023-07-21 05:10:00-06:00
1689937200,110634,4.824999999999999,2023-07-21 05:00:00-06:00
1689936600,110634,4.827,2023-07-21 04:50:00-06:00
1689936000,110634,4.733,2023-07-21 04:40:00-06:00
1689935400,110634,3.993,2023-07-21 04:30:00-06:00
1689934800,110634,3.883,2023-07-21 04:20:00-06:00
1689934200,110634,3.88,2023-07-21 04:10:00-06:00
1689933600,110634,4.145,2023-07-21 04:00:00-06:00
1689933000,110634,4.527,2023-07-21 03:50:00-06:00
1689932400,110634,4.934,2023-07-21 03:40:00-06:00
1689931800,110634,5.099,2023-07-21 03:30:00-06:00
1689931200,110634,4.315,2023-07-21 03:20:00-06:00
1689930600,110634,4.083,2023-07-21 03:10:00-06:00
1689930000,110634,3.82,2023-07-21 03:00:00-06:00
1689929400,110634,3.854,2023-07-21 02:50:00-06:00
1689928800,110634,3.905,2023-07-21 02:40:00-06:00
1689928200,110634,3.785,2023-07-21 02:30:00-06:00
1689927600,110634,3.708,2023-07-21 02:20:00-06:00
1689927000,110634,3.804,2023-07-21 02:10:00-06:00
1689926400,110634,3.575,2023-07-21 02:00:00-06:00
1689925800,110634,3.706,2023-07-21 01:50:00-06:00
1689925200,110634,3.706,2023-07-21 01:40:00-06:00
1689924600,110634,3.535,2023-07-21 01:30:00-06:00
1689924000,110634,3.746,2023-07-21 01:20:00-06:00
1689923400,110634,3.584,2023-07-21 01:10:00-06:00
1689922800,110634,4.001,2023-07-21 01:00:00-06:00
1689922200,110634,3.771,2023-07-21 00:50:00-06:00
1689921600,110634,3.782,2023-07-21 00:40:00-06:00
1689921000,110634,4.043,2023-07-21 00:30:00-06:00
1689920400,110634,3.64,2023-07-21 00:20:00-06:00
1689919800,110634,3.783,2023-07-21 00:10:00-06:00
1689919200,110634,3.584,2023-07-21 00:00:00-06:00
