"","LATITUDE","LONGITUDE","BRIGHTNESS","SCAN","TRACK","ACQ_DATE","ACQ_TIME","SATELLITE","INSTRUMENT","CONFIDENCE","VERSION","BRIGHT_T31","FRP","DAYNIGHT","TYPE","X","Y","Date"
"150",33.715828,-117.710754,NA,5702,7258,"11/14/2022 0:00:00",1828,"L8","OLI","H",NA,NA,NA,"D",NA,-117.71074194,33.7158231,2022-11-14
"151",33.71583,-117.71043,NA,5703,7258,"11/14/2022 0:00:00",1828,"L8","OLI","M",NA,NA,NA,"D",NA,-117.71041794,33.7158251,2022-11-14
"152",33.717269,-117.695224,NA,5750,7253,"11/14/2022 0:00:00",1828,"L8","OLI","H",NA,NA,NA,"D",NA,-117.69521194,33.7172641,2022-11-14
"153",34.291745,-118.802274,NA,2368,5088,"11/14/2022 0:00:00",1828,"L8","OLI","M",NA,NA,NA,"D",NA,-118.80226171,34.2917401,2022-11-14
"154",34.29202,-118.801954,NA,2369,5087,"11/14/2022 0:00:00",1828,"L8","OLI","H",NA,NA,NA,"D",NA,-118.80194171,34.2920151,2022-11-14
"155",34.29175,-118.801948,NA,2369,5088,"11/14/2022 0:00:00",1828,"L8","OLI","H",NA,NA,NA,"D",NA,-118.80193571,34.2917451,2022-11-14
"156",34.291479,-118.801942,NA,2369,5089,"11/14/2022 0:00:00",1828,"L8","OLI","H",NA,NA,NA,"D",NA,-118.80192971,34.2914741,2022-11-14
"157",34.291755,-118.801622,NA,2370,5088,"11/14/2022 0:00:00",1828,"L8","OLI","H",NA,NA,NA,"D",NA,-118.80160971,34.2917501,2022-11-14
"158",34.291484,-118.801616,NA,2370,5089,"11/14/2022 0:00:00",1828,"L8","OLI","L",NA,NA,NA,"D",NA,-118.80160371,34.2914791,2022-11-14
"159",33.715826,-117.711078,NA,7021,1978,"11/14/2022 0:00:00",1829,"L8","OLI","H",NA,NA,NA,"D",NA,-117.71106594,33.7158211,2022-11-14
"160",33.716098,-117.710756,NA,7022,1977,"11/14/2022 0:00:00",1829,"L8","OLI","H",NA,NA,NA,"D",NA,-117.71074394,33.7160931,2022-11-14
"161",33.715828,-117.710754,NA,7022,1978,"11/14/2022 0:00:00",1829,"L8","OLI","H",NA,NA,NA,"D",NA,-117.71074194,33.7158231,2022-11-14
"162",33.71583,-117.71043,NA,7023,1978,"11/14/2022 0:00:00",1829,"L8","OLI","M",NA,NA,NA,"D",NA,-117.71041794,33.7158251,2022-11-14
"163",33.717269,-117.695224,NA,7070,1973,"11/14/2022 0:00:00",1829,"L8","OLI","H",NA,NA,NA,"D",NA,-117.69521194,33.7172641,2022-11-14
"164",33.716097,-117.71108,NA,2211,1897,"11/15/2022 0:00:00",1823,"L9","OLI-2","H",NA,NA,NA,"D",NA,-117.71106794,33.7160921,2022-11-15
"165",33.715826,-117.711078,NA,2211,1898,"11/15/2022 0:00:00",1823,"L9","OLI-2","H",NA,NA,NA,"D",NA,-117.71106594,33.7158211,2022-11-15
"166",33.716098,-117.710756,NA,2212,1897,"11/15/2022 0:00:00",1823,"L9","OLI-2","H",NA,NA,NA,"D",NA,-117.71074394,33.7160931,2022-11-15
"167",33.715828,-117.710754,NA,2212,1898,"11/15/2022 0:00:00",1823,"L9","OLI-2","H",NA,NA,NA,"D",NA,-117.71074194,33.7158231,2022-11-15
"168",33.717269,-117.695224,NA,2260,1893,"11/15/2022 0:00:00",1823,"L9","OLI-2","H",NA,NA,NA,"D",NA,-117.69521194,33.7172641,2022-11-15
"169",30.340416,-97.619298,NA,4561,3720,"1/23/2023 0:00:00",1703,"L9","OLI-2","L",NA,NA,NA,"D",NA,-97.61929042,30.34041072,2023-01-23
"170",30.340686,-97.619294,NA,4561,3719,"1/23/2023 0:00:00",1703,"L9","OLI-2","H",NA,NA,NA,"D",NA,-97.61928642,30.34068072,2023-01-23
"171",30.340957,-97.61929,NA,4561,3718,"1/23/2023 0:00:00",1703,"L9","OLI-2","L",NA,NA,NA,"D",NA,-97.61928242,30.34095172,2023-01-23
"172",33.716098,-117.710756,NA,5752,7247,"1/25/2023 0:00:00",1828,"L9","OLI-2","M",NA,NA,NA,"D",NA,-117.71074394,33.7160931,2023-01-25
"173",33.715828,-117.710754,NA,5752,7248,"1/25/2023 0:00:00",1828,"L9","OLI-2","H",NA,NA,NA,"D",NA,-117.71074194,33.7158231,2023-01-25
"174",34.29175,-118.801948,NA,2419,5078,"1/25/2023 0:00:00",1828,"L9","OLI-2","H",NA,NA,NA,"D",NA,-118.80193571,34.2917451,2023-01-25
"175",34.291479,-118.801942,NA,2419,5079,"1/25/2023 0:00:00",1828,"L9","OLI-2","H",NA,NA,NA,"D",NA,-118.80192971,34.2914741,2023-01-25
"176",34.291755,-118.801622,NA,2420,5078,"1/25/2023 0:00:00",1828,"L9","OLI-2","L",NA,NA,NA,"D",NA,-118.80160971,34.2917501,2023-01-25
"177",33.716098,-117.710756,NA,7062,1977,"1/25/2023 0:00:00",1829,"L9","OLI-2","M",NA,NA,NA,"D",NA,-117.71074394,33.7160931,2023-01-25
"178",33.715828,-117.710754,NA,7062,1978,"1/25/2023 0:00:00",1829,"L9","OLI-2","H",NA,NA,NA,"D",NA,-117.71074194,33.7158231,2023-01-25
"179",33.716098,-117.710756,NA,5812,7257,"2/2/2023 0:00:00",1828,"L8","OLI","M",NA,NA,NA,"D",NA,-117.71074394,33.7160931,2023-02-02
"180",33.715828,-117.710754,NA,5812,7258,"2/2/2023 0:00:00",1828,"L8","OLI","H",NA,NA,NA,"D",NA,-117.71074194,33.7158231,2023-02-02
"181",34.29202,-118.801954,NA,2479,5087,"2/2/2023 0:00:00",1828,"L8","OLI","H",NA,NA,NA,"D",NA,-118.80194171,34.2920151,2023-02-02
"182",34.29175,-118.801948,NA,2479,5088,"2/2/2023 0:00:00",1828,"L8","OLI","H",NA,NA,NA,"D",NA,-118.80193571,34.2917451,2023-02-02
"183",34.291755,-118.801622,NA,2480,5088,"2/2/2023 0:00:00",1828,"L8","OLI","H",NA,NA,NA,"D",NA,-118.80160971,34.2917501,2023-02-02
"184",34.291484,-118.801616,NA,2480,5089,"2/2/2023 0:00:00",1828,"L8","OLI","L",NA,NA,NA,"D",NA,-118.80160371,34.2914791,2023-02-02
"185",33.715828,-117.710754,NA,7132,1978,"2/2/2023 0:00:00",1829,"L8","OLI","M",NA,NA,NA,"D",NA,-117.71074194,33.7158231,2023-02-02
"186",33.716098,-117.710756,NA,7132,1977,"2/2/2023 0:00:00",1829,"L8","OLI","M",NA,NA,NA,"D",NA,-117.71074394,33.7160931,2023-02-02
"187",33.715826,-117.711078,NA,2331,1898,"2/3/2023 0:00:00",1823,"L9","OLI-2","L",NA,NA,NA,"D",NA,-117.71106594,33.7158211,2023-02-03
"188",33.715828,-117.710754,NA,2332,1898,"2/3/2023 0:00:00",1823,"L9","OLI-2","L",NA,NA,NA,"D",NA,-117.71074194,33.7158231,2023-02-03
"189",38.588458,-75.450274,NA,3650,5087,"2/5/2023 0:00:00",1540,"L8","OLI","M",NA,NA,NA,"D",NA,-75.45027225,38.58845018,2023-02-05
"190",34.29202,-118.801954,NA,2559,5077,"2/10/2023 0:00:00",1828,"L9","OLI-2","H",NA,NA,NA,"D",NA,-118.80194171,34.2920151,2023-02-10
"191",34.29175,-118.801948,NA,2559,5078,"2/10/2023 0:00:00",1828,"L9","OLI-2","H",NA,NA,NA,"D",NA,-118.80193571,34.2917451,2023-02-10
"192",34.291755,-118.801622,NA,2560,5078,"2/10/2023 0:00:00",1828,"L9","OLI-2","H",NA,NA,NA,"D",NA,-118.80160971,34.2917501,2023-02-10
"193",33.716098,-117.710756,NA,5892,7247,"2/10/2023 0:00:00",1828,"L9","OLI-2","H",NA,NA,NA,"D",NA,-117.71074394,33.7160931,2023-02-10
"194",33.715828,-117.710754,NA,5892,7248,"2/10/2023 0:00:00",1828,"L9","OLI-2","H",NA,NA,NA,"D",NA,-117.71074194,33.7158231,2023-02-10
"195",33.716098,-117.710756,NA,7212,1977,"2/10/2023 0:00:00",1829,"L9","OLI-2","H",NA,NA,NA,"D",NA,-117.71074394,33.7160931,2023-02-10
"196",33.715828,-117.710754,NA,7212,1978,"2/10/2023 0:00:00",1829,"L9","OLI-2","H",NA,NA,NA,"D",NA,-117.71074194,33.7158231,2023-02-10
"197",38.588186,-75.450617,NA,3709,5088,"2/13/2023 0:00:00",1540,"L9","OLI-2","M",NA,NA,NA,"D",NA,-75.45061525,38.58817818,2023-02-13
"198",34.29202,-118.801954,NA,2449,5077,"2/26/2023 0:00:00",1828,"L9","OLI-2","H",NA,NA,NA,"D",NA,-118.80194171,34.2920151,2023-02-26
"199",34.29175,-118.801948,NA,2449,5078,"2/26/2023 0:00:00",1828,"L9","OLI-2","H",NA,NA,NA,"D",NA,-118.80193571,34.2917451,2023-02-26
"200",34.291755,-118.801622,NA,2450,5078,"2/26/2023 0:00:00",1828,"L9","OLI-2","H",NA,NA,NA,"D",NA,-118.80160971,34.2917501,2023-02-26
"201",34.291484,-118.801616,NA,2450,5079,"2/26/2023 0:00:00",1828,"L9","OLI-2","L",NA,NA,NA,"D",NA,-118.80160371,34.2914791,2023-02-26
"202",33.71754,-117.695227,NA,5830,7242,"2/26/2023 0:00:00",1828,"L9","OLI-2","M",NA,NA,NA,"D",NA,-117.69521494,33.7175351,2023-02-26
"203",33.717269,-117.695224,NA,5830,7243,"2/26/2023 0:00:00",1828,"L9","OLI-2","M",NA,NA,NA,"D",NA,-117.69521194,33.7172641,2023-02-26
"204",33.71754,-117.695227,NA,7140,1962,"2/26/2023 0:00:00",1829,"L9","OLI-2","M",NA,NA,NA,"D",NA,-117.69521494,33.7175351,2023-02-26
"205",33.717269,-117.695224,NA,7140,1963,"2/26/2023 0:00:00",1829,"L9","OLI-2","M",NA,NA,NA,"D",NA,-117.69521194,33.7172641,2023-02-26
"206",38.588456,-75.450619,NA,3609,5087,"3/1/2023 0:00:00",1540,"L9","OLI-2","L",NA,NA,NA,"D",NA,-75.45061725,38.58844818,2023-03-01
"207",30.340686,-97.619294,NA,4581,3719,"3/4/2023 0:00:00",1703,"L8","OLI","H",NA,NA,NA,"D",NA,-97.61928642,30.34068072,2023-03-04
"208",34.29202,-118.801954,NA,2389,5087,"3/6/2023 0:00:00",1828,"L8","OLI","M",NA,NA,NA,"D",NA,-118.80194171,34.2920151,2023-03-06
"209",34.29175,-118.801948,NA,2389,5088,"3/6/2023 0:00:00",1828,"L8","OLI","H",NA,NA,NA,"D",NA,-118.80193571,34.2917451,2023-03-06
"210",34.291479,-118.801942,NA,2389,5089,"3/6/2023 0:00:00",1828,"L8","OLI","L",NA,NA,NA,"D",NA,-118.80192971,34.2914741,2023-03-06
"211",34.291755,-118.801622,NA,2390,5088,"3/6/2023 0:00:00",1828,"L8","OLI","H",NA,NA,NA,"D",NA,-118.80160971,34.2917501,2023-03-06
"212",33.715828,-117.710754,NA,2222,1888,"3/7/2023 0:00:00",1822,"L9","OLI-2","H",NA,NA,NA,"D",NA,-117.71074194,33.7158231,2023-03-07
"213",33.716098,-117.710756,NA,2222,1887,"3/7/2023 0:00:00",1822,"L9","OLI-2","H",NA,NA,NA,"D",NA,-117.71074394,33.7160931,2023-03-07
"214",33.716097,-117.71108,NA,2221,1887,"3/7/2023 0:00:00",1822,"L9","OLI-2","H",NA,NA,NA,"D",NA,-117.71106794,33.7160921,2023-03-07
"215",33.716098,-117.710756,NA,5732,7247,"3/22/2023 0:00:00",1828,"L8","OLI","H",NA,NA,NA,"D",NA,-117.71074394,33.7160931,2023-03-22
"216",33.715828,-117.710754,NA,5732,7248,"3/22/2023 0:00:00",1828,"L8","OLI","H",NA,NA,NA,"D",NA,-117.71074194,33.7158231,2023-03-22
"217",33.716098,-117.710756,NA,7042,1977,"3/22/2023 0:00:00",1828,"L8","OLI","H",NA,NA,NA,"D",NA,-117.71074394,33.7160931,2023-03-22
"218",33.715828,-117.710754,NA,7042,1978,"3/22/2023 0:00:00",1828,"L8","OLI","H",NA,NA,NA,"D",NA,-117.71074194,33.7158231,2023-03-22
"219",33.715828,-117.710754,NA,2242,1898,"3/23/2023 0:00:00",1822,"L9","OLI-2","H",NA,NA,NA,"D",NA,-117.71074194,33.7158231,2023-03-23
"220",33.716098,-117.710756,NA,2242,1897,"3/23/2023 0:00:00",1822,"L9","OLI-2","H",NA,NA,NA,"D",NA,-117.71074394,33.7160931,2023-03-23
"221",33.716097,-117.71108,NA,2241,1897,"3/23/2023 0:00:00",1822,"L9","OLI-2","H",NA,NA,NA,"D",NA,-117.71106794,33.7160921,2023-03-23
"222",34.29202,-118.801954,NA,2389,5077,"3/30/2023 0:00:00",1828,"L9","OLI-2","H",NA,NA,NA,"D",NA,-118.80194171,34.2920151,2023-03-30
"223",34.29175,-118.801948,NA,2389,5078,"3/30/2023 0:00:00",1828,"L9","OLI-2","H",NA,NA,NA,"D",NA,-118.80193571,34.2917451,2023-03-30
"224",34.29202,-118.801954,NA,2369,5087,"4/7/2023 0:00:00",1827,"L8","OLI","H",NA,NA,NA,"D",NA,-118.80194171,34.2920151,2023-04-07
"225",34.29175,-118.801948,NA,2369,5088,"4/7/2023 0:00:00",1827,"L8","OLI","H",NA,NA,NA,"D",NA,-118.80193571,34.2917451,2023-04-07
"226",34.291755,-118.801622,NA,2370,5088,"4/7/2023 0:00:00",1827,"L8","OLI","H",NA,NA,NA,"D",NA,-118.80160971,34.2917501,2023-04-07
"227",33.715826,-117.711078,NA,5701,7258,"4/7/2023 0:00:00",1827,"L8","OLI","L",NA,NA,NA,"D",NA,-117.71106594,33.7158211,2023-04-07
"228",33.716098,-117.710756,NA,5702,7257,"4/7/2023 0:00:00",1827,"L8","OLI","H",NA,NA,NA,"D",NA,-117.71074394,33.7160931,2023-04-07
"229",33.715828,-117.710754,NA,5702,7258,"4/7/2023 0:00:00",1827,"L8","OLI","H",NA,NA,NA,"D",NA,-117.71074194,33.7158231,2023-04-07
"230",33.715826,-117.711078,NA,7011,1978,"4/7/2023 0:00:00",1828,"L8","OLI","L",NA,NA,NA,"D",NA,-117.71106594,33.7158211,2023-04-07
"231",33.716098,-117.710756,NA,7012,1977,"4/7/2023 0:00:00",1828,"L8","OLI","H",NA,NA,NA,"D",NA,-117.71074394,33.7160931,2023-04-07
"232",33.715828,-117.710754,NA,7012,1978,"4/7/2023 0:00:00",1828,"L8","OLI","H",NA,NA,NA,"D",NA,-117.71074194,33.7158231,2023-04-07
"233",33.716098,-117.710756,NA,2232,1887,"4/8/2023 0:00:00",1822,"L9","OLI-2","H",NA,NA,NA,"D",NA,-117.71074394,33.7160931,2023-04-08
"234",33.715828,-117.710754,NA,2232,1888,"4/8/2023 0:00:00",1822,"L9","OLI-2","H",NA,NA,NA,"D",NA,-117.71074194,33.7158231,2023-04-08
"235",39.839084,-84.906167,NA,1779,5724,"4/12/2023 0:00:00",1616,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90616227,39.83907632,2023-04-12
"236",39.838814,-84.906175,NA,1779,5725,"4/12/2023 0:00:00",1616,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90617027,39.83880632,2023-04-12
"237",39.839077,-84.905817,NA,1780,5724,"4/12/2023 0:00:00",1616,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90581227,39.83906932,2023-04-12
"238",39.838807,-84.905825,NA,1780,5725,"4/12/2023 0:00:00",1616,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90582027,39.83879932,2023-04-12
"239",39.838537,-84.905833,NA,1780,5726,"4/12/2023 0:00:00",1616,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90582827,39.83852932,2023-04-12
"240",39.838267,-84.905841,NA,1780,5727,"4/12/2023 0:00:00",1616,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90583627,39.83825932,2023-04-12
"241",39.837997,-84.90585,NA,1780,5728,"4/12/2023 0:00:00",1616,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90584527,39.83798932,2023-04-12
"242",39.837727,-84.905858,NA,1780,5729,"4/12/2023 0:00:00",1616,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90585327,39.83771932,2023-04-12
"243",39.837457,-84.905866,NA,1780,5730,"4/12/2023 0:00:00",1616,"L9","OLI-2","M",NA,NA,NA,"D",NA,-84.90586127,39.83744932,2023-04-12
"244",39.839071,-84.905466,NA,1781,5724,"4/12/2023 0:00:00",1616,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90546127,39.83906332,2023-04-12
"245",39.838801,-84.905475,NA,1781,5725,"4/12/2023 0:00:00",1616,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90547027,39.83879332,2023-04-12
"246",39.838531,-84.905483,NA,1781,5726,"4/12/2023 0:00:00",1616,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90547827,39.83852332,2023-04-12
"247",39.838261,-84.905491,NA,1781,5727,"4/12/2023 0:00:00",1616,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90548627,39.83825332,2023-04-12
"248",39.837991,-84.905499,NA,1781,5728,"4/12/2023 0:00:00",1616,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90549427,39.83798332,2023-04-12
"249",39.837721,-84.905507,NA,1781,5729,"4/12/2023 0:00:00",1616,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90550227,39.83771332,2023-04-12
"250",39.83745,-84.905516,NA,1781,5730,"4/12/2023 0:00:00",1616,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90551127,39.83744232,2023-04-12
"251",39.838795,-84.905124,NA,1782,5725,"4/12/2023 0:00:00",1616,"L9","OLI-2","M",NA,NA,NA,"D",NA,-84.90511927,39.83878732,2023-04-12
"252",39.838525,-84.905132,NA,1782,5726,"4/12/2023 0:00:00",1616,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90512727,39.83851732,2023-04-12
"253",39.838254,-84.905141,NA,1782,5727,"4/12/2023 0:00:00",1616,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90513627,39.83824632,2023-04-12
"254",39.837984,-84.905149,NA,1782,5728,"4/12/2023 0:00:00",1616,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90514427,39.83797632,2023-04-12
"255",39.838512,-84.904432,NA,1784,5726,"4/12/2023 0:00:00",1616,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90442727,39.83850432,2023-04-12
"256",39.838242,-84.90444,NA,1784,5727,"4/12/2023 0:00:00",1616,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90443527,39.83823432,2023-04-12
"257",39.837972,-84.904448,NA,1784,5728,"4/12/2023 0:00:00",1616,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90444327,39.83796432,2023-04-12
"258",39.838506,-84.904081,NA,1785,5726,"4/12/2023 0:00:00",1616,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90407627,39.83849832,2023-04-12
"259",39.838235,-84.904089,NA,1785,5727,"4/12/2023 0:00:00",1616,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90408427,39.83822732,2023-04-12
"260",39.837965,-84.904098,NA,1785,5728,"4/12/2023 0:00:00",1616,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90409327,39.83795732,2023-04-12
"261",39.838499,-84.903731,NA,1786,5726,"4/12/2023 0:00:00",1616,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90372627,39.83849132,2023-04-12
"262",39.838229,-84.903739,NA,1786,5727,"4/12/2023 0:00:00",1616,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90373427,39.83822132,2023-04-12
"263",39.837959,-84.903747,NA,1786,5728,"4/12/2023 0:00:00",1616,"L9","OLI-2","M",NA,NA,NA,"D",NA,-84.90374227,39.83795132,2023-04-12
"264",39.839084,-84.906167,NA,2909,404,"4/12/2023 0:00:00",1617,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90616227,39.83907632,2023-04-12
"265",39.838814,-84.906175,NA,2909,405,"4/12/2023 0:00:00",1617,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90617027,39.83880632,2023-04-12
"266",39.839077,-84.905817,NA,2910,404,"4/12/2023 0:00:00",1617,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90581227,39.83906932,2023-04-12
"267",39.838807,-84.905825,NA,2910,405,"4/12/2023 0:00:00",1617,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90582027,39.83879932,2023-04-12
"268",39.838537,-84.905833,NA,2910,406,"4/12/2023 0:00:00",1617,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90582827,39.83852932,2023-04-12
"269",39.838267,-84.905841,NA,2910,407,"4/12/2023 0:00:00",1617,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90583627,39.83825932,2023-04-12
"270",39.837997,-84.90585,NA,2910,408,"4/12/2023 0:00:00",1617,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90584527,39.83798932,2023-04-12
"271",39.837727,-84.905858,NA,2910,409,"4/12/2023 0:00:00",1617,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90585327,39.83771932,2023-04-12
"272",39.837457,-84.905866,NA,2910,410,"4/12/2023 0:00:00",1617,"L9","OLI-2","M",NA,NA,NA,"D",NA,-84.90586127,39.83744932,2023-04-12
"273",39.839071,-84.905466,NA,2911,404,"4/12/2023 0:00:00",1617,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90546127,39.83906332,2023-04-12
"274",39.838801,-84.905475,NA,2911,405,"4/12/2023 0:00:00",1617,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90547027,39.83879332,2023-04-12
"275",39.838531,-84.905483,NA,2911,406,"4/12/2023 0:00:00",1617,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90547827,39.83852332,2023-04-12
"276",39.838261,-84.905491,NA,2911,407,"4/12/2023 0:00:00",1617,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90548627,39.83825332,2023-04-12
"277",39.837991,-84.905499,NA,2911,408,"4/12/2023 0:00:00",1617,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90549427,39.83798332,2023-04-12
"278",39.837721,-84.905507,NA,2911,409,"4/12/2023 0:00:00",1617,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90550227,39.83771332,2023-04-12
"279",39.83745,-84.905516,NA,2911,410,"4/12/2023 0:00:00",1617,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90551127,39.83744232,2023-04-12
"280",39.838795,-84.905124,NA,2912,405,"4/12/2023 0:00:00",1617,"L9","OLI-2","M",NA,NA,NA,"D",NA,-84.90511927,39.83878732,2023-04-12
"281",39.838525,-84.905132,NA,2912,406,"4/12/2023 0:00:00",1617,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90512727,39.83851732,2023-04-12
"282",39.838254,-84.905141,NA,2912,407,"4/12/2023 0:00:00",1617,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90513627,39.83824632,2023-04-12
"283",39.837984,-84.905149,NA,2912,408,"4/12/2023 0:00:00",1617,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90514427,39.83797632,2023-04-12
"284",39.838512,-84.904432,NA,2914,406,"4/12/2023 0:00:00",1617,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90442727,39.83850432,2023-04-12
"285",39.838242,-84.90444,NA,2914,407,"4/12/2023 0:00:00",1617,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90443527,39.83823432,2023-04-12
"286",39.837972,-84.904448,NA,2914,408,"4/12/2023 0:00:00",1617,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90444327,39.83796432,2023-04-12
"287",39.838506,-84.904081,NA,2915,406,"4/12/2023 0:00:00",1617,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90407627,39.83849832,2023-04-12
"288",39.838235,-84.904089,NA,2915,407,"4/12/2023 0:00:00",1617,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90408427,39.83822732,2023-04-12
"289",39.837965,-84.904098,NA,2915,408,"4/12/2023 0:00:00",1617,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90409327,39.83795732,2023-04-12
"290",39.838499,-84.903731,NA,2916,406,"4/12/2023 0:00:00",1617,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90372627,39.83849132,2023-04-12
"291",39.838229,-84.903739,NA,2916,407,"4/12/2023 0:00:00",1617,"L9","OLI-2","H",NA,NA,NA,"D",NA,-84.90373427,39.83822132,2023-04-12
"292",39.837959,-84.903747,NA,2916,408,"4/12/2023 0:00:00",1617,"L9","OLI-2","M",NA,NA,NA,"D",NA,-84.90374227,39.83795132,2023-04-12
"293",33.716098,-117.710756,NA,7062,1967,"4/15/2023 0:00:00",1828,"L9","OLI-2","H",NA,NA,NA,"D",NA,-117.71074394,33.7160931,2023-04-15
"294",33.715828,-117.710754,NA,7062,1968,"4/15/2023 0:00:00",1828,"L9","OLI-2","H",NA,NA,NA,"D",NA,-117.71074194,33.7158231,2023-04-15
"295",34.29202,-118.801954,NA,2419,5077,"4/15/2023 0:00:00",1828,"L9","OLI-2","H",NA,NA,NA,"D",NA,-118.80194171,34.2920151,2023-04-15
"296",34.29175,-118.801948,NA,2419,5078,"4/15/2023 0:00:00",1828,"L9","OLI-2","H",NA,NA,NA,"D",NA,-118.80193571,34.2917451,2023-04-15
"297",34.291755,-118.801622,NA,2420,5078,"4/15/2023 0:00:00",1828,"L9","OLI-2","H",NA,NA,NA,"D",NA,-118.80160971,34.2917501,2023-04-15
"298",34.291484,-118.801616,NA,2420,5079,"4/15/2023 0:00:00",1828,"L9","OLI-2","L",NA,NA,NA,"D",NA,-118.80160371,34.2914791,2023-04-15
"299",33.716098,-117.710756,NA,5752,7247,"4/15/2023 0:00:00",1828,"L9","OLI-2","H",NA,NA,NA,"D",NA,-117.71074394,33.7160931,2023-04-15
"300",33.715828,-117.710754,NA,5752,7248,"4/15/2023 0:00:00",1828,"L9","OLI-2","H",NA,NA,NA,"D",NA,-117.71074194,33.7158231,2023-04-15
"301",33.715826,-117.711078,NA,2181,1898,"4/16/2023 0:00:00",1822,"L8","OLI","H",NA,NA,NA,"D",NA,-117.71106594,33.7158211,2023-04-16
"302",33.716098,-117.710756,NA,2182,1897,"4/16/2023 0:00:00",1822,"L8","OLI","H",NA,NA,NA,"D",NA,-117.71074394,33.7160931,2023-04-16
"303",33.715828,-117.710754,NA,2182,1898,"4/16/2023 0:00:00",1822,"L8","OLI","H",NA,NA,NA,"D",NA,-117.71074194,33.7158231,2023-04-16
"304",34.291755,-118.801622,NA,2430,5088,"4/23/2023 0:00:00",1827,"L8","OLI","H",NA,NA,NA,"D",NA,-118.80160971,34.2917501,2023-04-23
"305",34.29175,-118.801948,NA,2429,5088,"4/23/2023 0:00:00",1827,"L8","OLI","H",NA,NA,NA,"D",NA,-118.80193571,34.2917451,2023-04-23
"306",34.29202,-118.801954,NA,2429,5087,"4/23/2023 0:00:00",1827,"L8","OLI","L",NA,NA,NA,"D",NA,-118.80194171,34.2920151,2023-04-23
"307",33.715828,-117.710754,NA,5762,7258,"4/23/2023 0:00:00",1827,"L8","OLI","H",NA,NA,NA,"D",NA,-117.71074194,33.7158231,2023-04-23
"308",33.716098,-117.710756,NA,5762,7257,"4/23/2023 0:00:00",1827,"L8","OLI","H",NA,NA,NA,"D",NA,-117.71074394,33.7160931,2023-04-23
"309",33.715826,-117.711078,NA,5761,7258,"4/23/2023 0:00:00",1827,"L8","OLI","L",NA,NA,NA,"D",NA,-117.71106594,33.7158211,2023-04-23
"310",33.715828,-117.710754,NA,7072,1978,"4/23/2023 0:00:00",1828,"L8","OLI","H",NA,NA,NA,"D",NA,-117.71074194,33.7158231,2023-04-23
